person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,loan_status
34,117395.0,11,25000.0,17.96,0.21,9,634.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
36,84997.0,15,10000.0,11.0,0.12,10,554.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25,99713.0,6,9192.0,6.24,0.09,3,639.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,93378.0,5,23737.0,6.76,0.25,10,683.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
29,49166.0,9,8514.0,11.87,0.17,8,534.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
31,51582.0,6,6000.0,13.44,0.12,10,647.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25,60979.0,3,3000.0,6.5,0.05,3,573.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,91212.0,3,10000.0,6.76,0.11,4,573.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
41,97361.0,18,14481.0,9.87,0.15,9,628.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
28,48753.0,5,11498.0,9.33,0.24,5,723.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
26,36934.0,4,7200.0,13.4,0.19,6,628.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29,100328.0,5,4500.0,10.58,0.04,9,553.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
32,85000.0,8,8467.0,9.91,0.1,12,664.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,93482.0,4,2797.0,10.69,0.03,4,597.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
47,102977.0,23,8000.0,7.55,0.08,21,610.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27,79252.0,5,10333.0,6.25,0.13,7,640.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29,75787.0,7,12000.0,10.81,0.16,8,574.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30,43223.0,5,4000.0,8.58,0.09,6,574.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
29,106557.0,7,17647.0,14.13,0.17,6,718.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30,192986.0,7,14668.0,13.11,0.08,6,577.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,63366.0,0,3000.0,6.11,0.05,2,641.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
23,44489.0,0,5000.0,12.99,0.11,4,655.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,63633.0,2,8400.0,9.12,0.13,5,536.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
26,72878.0,5,20000.0,11.01,0.27,4,616.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,84647.0,0,1367.0,12.13,0.02,3,651.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,139273.0,9,4405.0,11.41,0.03,7,677.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,132992.0,13,10000.0,9.06,0.08,10,667.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
49,360803.035,25,12635.0,9.83,0.01,26,620.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
28,60987.0,4,10000.0,6.69,0.16,5,559.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,44402.0,4,6000.0,12.4,0.14,5,663.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27,70320.0,4,2981.0,7.41,0.04,5,630.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
25,73066.0,6,5500.0,10.37,0.08,3,602.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,41635.0,3,2100.0,12.15,0.05,9,682.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
28,36953.0,2,8000.0,11.01,0.22,8,637.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29,33549.0,6,2123.0,8.83,0.06,6,676.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
40,84727.0,18,5000.0,12.55,0.06,12,658.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35,109115.0,13,18000.0,9.74,0.16,10,621.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,63417.0,3,3903.0,11.08,0.06,4,590.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33,102828.0,10,3817.0,5.64,0.04,12,626.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
29,27302.0,8,8079.0,6.58,0.3,6,679.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
28,83763.0,7,1098.0,11.7,0.01,6,676.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
26,58311.0,5,4000.0,10.74,0.07,3,643.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,108954.0,0,8000.0,7.11,0.07,3,547.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23,68446.0,1,12000.0,10.99,0.18,3,629.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,49230.0,0,5000.0,12.81,0.1,3,567.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
29,95580.0,5,10000.0,9.41,0.1,5,645.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,121185.0,3,15000.0,15.92,0.12,3,617.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,72487.0,0,7000.0,11.91,0.1,3,624.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,115018.0,0,10000.0,8.32,0.09,4,644.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29,73424.0,4,9600.0,7.99,0.13,10,587.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
28,58417.0,3,5000.0,10.64,0.09,8,623.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,87293.0,2,6147.0,6.43,0.07,3,634.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26,29811.0,4,4500.0,12.28,0.15,4,673.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
29,118606.0,4,14000.0,9.54,0.12,5,624.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29,58478.0,2,10000.0,7.86,0.17,5,540.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,54534.0,1,7500.0,10.78,0.14,4,674.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
27,113693.0,3,14923.0,7.22,0.13,3,516.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,82345.0,0,5000.0,11.96,0.06,4,622.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,48834.0,0,6000.0,8.19,0.12,4,654.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,62749.0,3,15000.0,8.13,0.24,4,667.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
20,226402.0,0,2000.0,8.59,0.01,4,531.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
31,37046.0,11,10683.0,9.56,0.29,9,700.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
25,57302.0,1,12000.0,13.3,0.21,3,686.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42,29897.0,20,5000.0,11.48,0.17,12,732.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
40,115106.0,18,21548.0,13.98,0.19,12,768.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
25,82508.0,2,8449.0,7.88,0.1,4,586.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,76531.0,2,14000.0,11.62,0.18,3,597.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,76627.0,3,8068.0,7.47,0.11,6,625.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,47758.0,9,2000.0,15.05,0.04,9,590.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,111434.0,3,25000.0,12.7,0.22,4,653.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28,99489.0,6,25000.0,16.07,0.25,5,738.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,73080.0,0,5000.0,10.73,0.07,3,676.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
34,170142.0,12,10000.0,14.58,0.06,12,655.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
25,51037.0,0,7200.0,7.24,0.14,6,683.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
32,120639.0,10,6000.0,10.99,0.05,7,666.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
26,193391.0,4,8707.0,11.42,0.05,5,597.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24,83071.0,0,3500.0,7.63,0.04,5,587.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
32,89642.0,8,5000.0,10.65,0.06,10,589.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,84646.0,4,17000.0,8.88,0.2,4,650.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
30,145057.0,7,15000.0,8.25,0.1,7,671.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32,101744.0,10,1000.0,8.93,0.01,13,550.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,81161.0,4,12000.0,10.72,0.15,6,684.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,87766.0,5,8966.0,10.98,0.1,4,677.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,49007.0,3,5000.0,12.42,0.1,3,480.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
24,50564.0,2,4000.0,11.01,0.08,4,617.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,44430.0,4,11436.0,13.02,0.26,2,521.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,108120.0,0,16000.0,13.17,0.15,4,632.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
23,60842.0,2,10000.0,6.03,0.16,4,684.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32,97366.0,13,10000.0,10.5,0.1,10,617.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
31,165962.0,9,25000.0,10.78,0.15,6,653.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,66846.0,11,9000.0,13.79,0.13,10,709.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
37,85083.0,15,6000.0,13.09,0.07,15,715.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
23,91004.0,3,8000.0,7.52,0.09,2,618.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,31041.0,0,1772.0,9.1,0.06,3,642.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,60688.0,4,5896.0,12.03,0.1,4,651.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24,46373.0,0,13562.0,11.59,0.29,5,610.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,40713.0,1,3283.0,12.85,0.08,5,501.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29,84191.0,6,2000.0,9.02,0.02,8,608.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
44,129728.0,19,4823.0,12.09,0.04,11,714.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
33,36150.0,11,1978.0,8.36,0.05,9,611.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
33,67043.0,10,8000.0,11.14,0.12,9,616.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,72725.0,0,8000.0,11.36,0.11,4,626.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
23,49296.0,0,10000.0,11.01,0.2,2,601.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,35177.0,0,5000.0,11.65,0.14,3,714.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25,133435.0,5,8000.0,8.25,0.06,4,634.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
32,61133.0,8,2500.0,13.49,0.04,10,613.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
25,115618.0,5,12000.0,11.23,0.1,4,665.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,150838.0,11,20000.0,9.68,0.13,7,576.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,37235.0,5,1000.0,9.53,0.03,3,491.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,31975.0,1,7024.0,13.16,0.22,4,673.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,120974.0,3,15000.0,12.54,0.12,4,542.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,120446.0,2,20000.0,6.21,0.17,7,610.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,76844.0,0,5000.0,10.23,0.07,3,516.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
45,72702.0,24,4800.0,10.99,0.07,15,721.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35,61917.0,14,8000.0,10.2,0.13,15,693.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
31,77788.0,11,9000.0,6.57,0.12,5,622.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
25,55271.0,2,5000.0,9.57,0.09,4,687.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23,116721.0,0,25179.0,15.45,0.22,3,658.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,61334.0,0,6000.0,11.83,0.1,2,552.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
28,108951.0,2,16000.0,11.86,0.15,10,677.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,34643.0,0,7120.0,10.79,0.21,5,564.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,32829.0,11,2000.0,11.14,0.06,12,654.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,37073.0,0,6000.0,11.93,0.16,4,623.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
32,73230.0,10,6500.0,11.0,0.09,6,687.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
30,38363.0,5,4000.0,11.76,0.1,8,678.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
23,49247.0,5,5000.0,7.68,0.1,4,627.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
21,54806.0,0,6000.0,10.82,0.11,3,536.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,144627.0,2,14000.0,10.5,0.1,5,679.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,58334.0,1,8000.0,12.99,0.14,4,663.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,27065.0,0,2000.0,8.52,0.07,3,622.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,99758.0,7,19679.0,10.37,0.2,8,661.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
23,30894.0,0,5583.0,7.95,0.18,4,646.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24,110475.0,1,3058.0,8.52,0.03,3,622.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33,66961.0,10,10000.0,11.19,0.15,7,665.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,82548.0,0,13000.0,7.88,0.16,3,589.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
24,96895.0,3,10000.0,9.07,0.1,4,637.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
31,52180.0,9,6467.0,8.04,0.12,10,550.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,120762.0,7,10000.0,9.21,0.08,9,572.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
24,58573.0,0,2800.0,12.53,0.05,4,647.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
30,222763.0,10,6000.0,10.73,0.03,12,641.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28,42846.0,6,6000.0,11.97,0.14,10,655.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28,60864.0,5,8000.0,13.57,0.13,10,652.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,78041.0,2,14425.0,9.15,0.18,5,645.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26,96827.0,6,15000.0,12.76,0.15,3,656.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
23,120893.0,0,10000.0,8.97,0.08,3,627.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
31,30756.0,4,5000.0,8.15,0.16,10,603.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
26,160147.0,2,12000.0,12.4,0.07,3,666.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
28,27186.0,7,1529.0,13.66,0.06,7,660.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,70638.0,0,4500.0,7.49,0.06,5,601.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21,32546.0,0,7500.0,7.12,0.23,4,661.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
39,47302.0,17,9500.0,10.45,0.2,11,636.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,66506.0,2,5500.0,8.41,0.08,5,684.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,120741.0,0,10000.0,10.25,0.08,4,658.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29,87259.0,7,10000.0,6.48,0.11,10,663.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
25,51325.0,1,22267.0,11.14,0.43,4,705.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
31,88675.0,5,14180.0,14.15,0.16,7,606.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
33,62900.0,9,10641.0,9.9,0.17,13,682.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26,58735.0,6,4500.0,5.55,0.08,3,622.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,97137.0,2,6000.0,6.77,0.06,4,677.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,41483.0,8,4000.0,9.56,0.1,5,653.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28,145004.0,4,5000.0,6.44,0.03,8,716.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,50067.0,0,1124.0,9.44,0.02,3,703.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
26,61029.0,6,2000.0,11.0,0.03,5,655.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25,73199.0,1,8000.0,5.82,0.11,3,588.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,65711.0,4,6600.0,11.97,0.1,4,641.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,87833.0,3,3000.0,8.02,0.03,2,611.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
31,253174.0,7,24262.0,12.83,0.1,7,650.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
23,67459.0,0,7500.0,7.02,0.11,3,645.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
27,73372.0,0,14455.0,12.39,0.2,6,561.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,25861.0,4,4800.0,8.9,0.19,4,681.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
23,49214.0,1,2100.0,6.29,0.04,2,631.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38,240705.0,14,25000.0,8.89,0.1,13,600.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
28,150989.0,5,10000.0,9.65,0.07,9,546.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32,63441.0,8,4000.0,10.42,0.06,9,580.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28,102628.0,3,8024.0,11.55,0.08,6,606.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34,133213.0,10,15000.0,11.09,0.11,8,599.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
24,71832.0,0,7377.0,7.39,0.1,2,553.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,77451.0,4,3500.0,10.19,0.05,5,578.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,40276.0,5,7595.0,8.44,0.19,10,635.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38,360803.035,15,7444.0,12.08,0.01,16,657.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,73038.0,6,20000.0,11.72,0.27,5,538.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23,102162.0,0,23000.0,12.55,0.23,4,619.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,70553.0,1,6000.0,5.49,0.09,5,695.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
27,45697.0,5,6000.0,9.54,0.13,5,606.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26,85288.0,3,8000.0,15.51,0.09,4,663.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
35,55524.0,16,16750.0,8.02,0.3,13,591.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32,360803.035,11,10275.0,10.05,0.02,8,705.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,120949.0,0,6000.0,12.98,0.05,4,667.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
30,81638.0,7,10000.0,8.08,0.12,9,683.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34,216863.0,9,12910.0,12.44,0.06,8,644.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,33631.0,0,8000.0,9.0,0.24,4,599.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
26,87097.0,5,16855.0,9.03,0.19,6,669.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
31,216811.0,9,12549.0,6.87,0.06,7,556.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33,97054.0,9,23959.0,13.88,0.25,7,636.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
25,55269.0,2,11247.0,9.57,0.2,3,673.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,95339.0,3,4800.0,8.14,0.05,5,586.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35,81423.0,12,10000.0,10.58,0.12,11,608.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
24,78812.0,0,5000.0,12.16,0.06,2,644.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,97314.0,7,14000.0,11.96,0.14,7,695.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
33,138904.0,12,14398.0,11.11,0.1,5,621.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
27,72905.0,7,29924.0,14.17,0.41,4,714.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
